riskyoption1,riskyoption2,safeoption,ischecktrial,choiceP,easy0difficult1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,staticRDM.thisRepN,staticRDM.thisTrialN,staticRDM.thisN,staticRDM.thisIndex,dynamicRDM.thisRepN,dynamicRDM.thisTrialN,dynamicRDM.thisN,dynamicRDM.thisIndex,Instructions.started,inst1.started,inst1.keys,inst1.rt,startPract.started,startPracResp.started,startPracResp.keys,startPracResp.rt,postPracText.started,postPractResp.started,postPractResp.keys,postPractResp.rt,circleLeftReal.started,circleRightReal.started,lineLeftReal.started,orTextReal.started,lossTxtReal.started,gainTxtReal.started,safeTxtReal.started,vLeftReal.started,nRightReal.started,realChoice.started,loc,realChoice.keys,realChoice.rt,isiTextReal.started,isiTextReal.stopped,noRespTxtReal.started,ocGambleReal.started,ocSafeReal.started,outcomeTextReal.started,hideGambleReal.started,outcomes,choices,itiTextReal.started,itiTextReal.stopped,noRespTxtReal.stopped,ocGambleReal.stopped,ocSafeReal.stopped,outcomeTextReal.stopped,hideGambleReal.stopped,dynamicChoiceSet.routineStartVal,showPart2fileName.started,moveAlong.started,dynamicChoiceSet.routineEndVal,bestRho.routineEndVal,bestMu.routineEndVal,moveAlong.keys,moveAlong.rt,vLeftReal.stopped,nRightReal.stopped,realChoice.stopped,circleLeftReal.stopped,circleRightReal.stopped,lineLeftReal.stopped,orTextReal.stopped,lossTxtReal.stopped,gainTxtReal.stopped,safeTxtReal.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,6.562758526997641,8.56697374000214,return,17.026952532003634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
,,,,,,,,,,,,,,,,,,,,,,25.62320515600004,27.605794025999785,v,0.24478661100147292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
,,,,,,,,,,,,,,,,,,,,,,,,,,27.87486904099933,27.87486904099933,v,3.4877168530001654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
7.83825987632154,0,5.082404103165031,,0.5371997992248471,1,,,,,,,,,0,24,24,24,,,,,,,,,,,,,635.3401837560014,635.3401837560014,635.3401837560014,635.3401837560014,635.3401837560014,635.3401837560014,635.3401837560014,637.3230182659972,637.3230182659972,637.3230182659972,1,v,0.7105988439943758,639.3253890319975,641.325066423,641.325066423,641.325066423,641.325066423,641.325066423,641.325066423,7.83825987632154,1,642.3121153289976,643.3271598479987,642.3121153289976,642.3121153289976,642.3121153289976,642.3121153289976,642.3121153289976,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
16.9017346772831,0,11.0325267849141,,0.520369074707303,1,,,,,,,,,0,25,25,25,,,,,,,,,,,,,643.3271598479987,643.3271598479987,643.3271598479987,643.3271598479987,643.3271598479987,643.3271598479987,643.3271598479987,645.3110786620018,645.3110786620018,645.3110786620018,2,v,0.2984546960069565,647.2966810790022,649.3121902790008,649.3121902790008,649.3121902790008,649.3121902790008,649.3121902790008,649.3121902790008,11.0325267849141,0,650.3126491259973,651.312010485999,650.3126491259973,650.3126491259973,650.3126491259973,650.3126491259973,650.3126491259973,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
15.270005570794499,0,1.6757362286676698,,0.9973114477054591,0,,,,,,,,,0,26,26,26,,,,,,,,,,,,,651.312010485999,651.312010485999,651.312010485999,651.312010485999,651.312010485999,651.312010485999,651.312010485999,653.2969942819982,653.2969942819982,653.2969942819982,2,n,0.28107260300021153,655.2972449899971,657.2888953130023,657.2888953130023,657.2888953130023,657.2888953130023,657.2888953130023,657.2888953130023,15.270005570794499,1,658.2985173580018,659.2989481359982,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
4.71982999782776,0,10.0189706022618,,2.29692099299601e-05,0,,,,,,,,,0,27,27,27,,,,,,,,,,,,,659.2989481359982,659.2989481359982,659.2989481359982,659.2989481359982,659.2989481359982,659.2989481359982,659.2989481359982,661.2822901929976,661.2822901929976,661.2822901929976,1,n,0.44832112600124674,663.2837091859983,665.2839641390019,665.2839641390019,665.2839641390019,665.2839641390019,665.2839641390019,665.2839641390019,10.0189706022618,0,666.2707406289992,667.2664930030005,666.2707406289992,666.2707406289992,666.2707406289992,666.2707406289992,666.2707406289992,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
21.5020758365397,0,0.33658741886029,,0.9980240227235471,0,,,,,,,,,0,28,28,28,,,,,,,,,,,,,667.2664930030005,667.2664930030005,667.2664930030005,667.2664930030005,667.2664930030005,667.2664930030005,667.2664930030005,669.2688173290007,669.2688173290007,669.2688173290007,2,n,0.29357911600527586,671.255225298999,673.2703395360004,673.2703395360004,673.2703395360004,673.2703395360004,673.2703395360004,673.2703395360004,21.5020758365397,1,674.2704247119982,675.2655535649974,674.2704247119982,674.2704247119982,674.2704247119982,674.2704247119982,674.2704247119982,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
13.3739901430672,0,8.91517781901639,,0.465947896579094,1,,,,,,,,,0,29,29,29,,,,,,,,,,,,,675.2655535649974,675.2655535649974,675.2655535649974,675.2655535649974,675.2655535649974,675.2655535649974,675.2655535649974,677.2436808920029,677.2436808920029,677.2436808920029,2,n,0.478576688998146,679.2555039709987,681.2468511859988,681.2468511859988,681.2468511859988,681.2468511859988,681.2468511859988,681.2468511859988,13.3739901430672,1,682.2420430929997,683.2568952029978,682.2420430929997,682.2420430929997,682.2420430929997,682.2420430929997,682.2420430929997,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
27.788123679393898,0,9.20067873671651,,0.985750900146192,0,,,,,,,,,0,30,30,30,,,,,,,,,,,,,683.2568952029978,683.2568952029978,683.2568952029978,683.2568952029978,683.2568952029978,683.2568952029978,683.2568952029978,685.2408141229971,685.2408141229971,685.2408141229971,2,n,0.3692189180001151,687.2269449290034,689.2422204140021,689.2422204140021,689.2422204140021,689.2422204140021,689.2422204140021,689.2422204140021,27.788123679393898,1,690.2423845770027,691.2416896930008,690.2423845770027,690.2423845770027,690.2423845770027,690.2423845770027,690.2423845770027,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
10.236287170788302,0,11.5401598447352,,0.0006354166970066599,0,,,,,,,,,0,31,31,31,,,,,,,,,,,,,691.2416896930008,691.2416896930008,691.2416896930008,691.2416896930008,691.2416896930008,691.2416896930008,691.2416896930008,693.2270518090008,693.2270518090008,693.2270518090008,1,n,1.0707977769998251,695.2275669869996,697.2185987039993,697.2185987039993,697.2185987039993,697.2185987039993,697.2185987039993,697.2185987039993,11.5401598447352,0,698.228682879002,699.2287522810002,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
4.0569595146575,0,2.65118317883462,,0.5174640141689779,1,,,,,,,,,0,32,32,32,,,,,,,,,,,,,699.2287522810002,699.2287522810002,699.2287522810002,699.2287522810002,699.2287522810002,699.2287522810002,699.2287522810002,701.2018825799969,701.2018825799969,701.2018825799969,2,n,0.24840052000217838,703.2137621229995,705.2141064360039,705.2141064360039,705.2141064360039,705.2141064360039,705.2141064360039,705.2141064360039,4.0569595146575,1,706.2132248370035,707.2087417579969,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
7.191535913245749,0,4.7212760232389,,0.505676540608888,1,,,,,,,,,0,33,33,33,,,,,,,,,,,,,707.2087417579969,707.2087417579969,707.2087417579969,707.2087417579969,707.2087417579969,707.2087417579969,707.2087417579969,709.1989439489989,709.1989439489989,709.1989439489989,2,n,0.2835007579997182,711.1992191370009,713.2002825669988,713.2002825669988,713.2002825669988,713.2002825669988,713.2002825669988,713.2002825669988,0,1,714.2003110930018,715.200805145003,714.2003110930018,714.2003110930018,714.2003110930018,714.2003110930018,714.2003110930018,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
3.5215591336833296,0,3.32019041767344,,0.00618971309632226,0,,,,,,,,,0,34,34,34,,,,,,,,,,,,,715.200805145003,715.200805145003,715.200805145003,715.200805145003,715.200805145003,715.200805145003,715.200805145003,717.1830465050007,717.1830465050007,717.1830465050007,1,v,0.6906282680065488,719.1851674760037,721.1860279500033,721.1860279500033,721.1860279500033,721.1860279500033,721.1860279500033,721.1860279500033,0,1,722.1722956290032,723.1868642749978,722.1722956290032,722.1722956290032,722.1722956290032,722.1722956290032,722.1722956290032,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
17.036864820518502,0,5.852771028864661,,0.9838693046378181,0,,,,,,,,,0,35,35,35,,,,,,,,,,,,,723.1868642749978,723.1868642749978,723.1868642749978,723.1868642749978,723.1868642749978,723.1868642749978,723.1868642749978,725.170421609997,725.170421609997,725.170421609997,2,n,0.36026532699906966,727.1566239629974,729.1720908779971,729.1720908779971,729.1720908779971,729.1720908779971,729.1720908779971,729.1720908779971,17.036864820518502,1,730.1586208720037,731.1714322929984,730.1586208720037,730.1586208720037,730.1586208720037,730.1586208720037,730.1586208720037,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
5.60204620959703,0,3.6274394798674603,,0.540633865904554,1,,,,,,,,,0,36,36,36,,,,,,,,,,,,,731.1714322929984,731.1714322929984,731.1714322929984,731.1714322929984,731.1714322929984,731.1714322929984,731.1714322929984,733.1568867480019,733.1568867480019,733.1568867480019,1,n,0.3727228779971483,735.1564564279979,737.1485387900029,737.1485387900029,737.1485387900029,737.1485387900029,737.1485387900029,737.1485387900029,3.6274394798674603,0,738.158729200004,739.1581622829981,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
29.772620490565902,0,0.209599675366189,,0.9980424363800471,0,,,,,,,,,0,37,37,37,,,,,,,,,,,,,739.1581622829981,739.1581622829981,739.1581622829981,739.1581622829981,739.1581622829981,739.1581622829981,739.1581622829981,741.1424804359995,741.1424804359995,741.1424804359995,2,n,0.2111162389992387,743.1433789060029,745.1441017180041,745.1441017180041,745.1441017180041,745.1441017180041,745.1441017180041,745.1441017180041,0,1,746.1431822630038,747.1388591049981,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
0.7947274479782209,0,5.42106652118964,,4.95357706934535e-06,0,,,,,,,,,0,38,38,38,,,,,,,,,,,,,747.1388591049981,747.1388591049981,747.1388591049981,747.1388591049981,747.1388591049981,747.1388591049981,747.1388591049981,749.1288417100004,749.1288417100004,749.1288417100004,1,n,0.2817385519956588,751.1282221520014,753.1301957449978,753.1301957449978,753.1301957449978,753.1301957449978,753.1301957449978,753.1301957449978,5.42106652118964,0,754.1302357029999,755.1303988500003,754.1302357029999,754.1302357029999,754.1302357029999,754.1302357029999,754.1302357029999,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
6.28245099973865,0,4.16536367485532,,0.480089795994614,1,,,,,,,,,0,39,39,39,,,,,,,,,,,,,755.1303988500003,755.1303988500003,755.1303988500003,755.1303988500003,755.1303988500003,755.1303988500003,755.1303988500003,757.114144197003,757.114144197003,757.114144197003,1,n,0.34421403700252995,759.1152041750029,761.115675220004,761.115675220004,761.115675220004,761.115675220004,761.115675220004,761.115675220004,4.16536367485532,0,762.1156349459998,763.1168722310031,762.1156349459998,762.1156349459998,762.1156349459998,762.1156349459998,762.1156349459998,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
6.833359594852659,0,7.714823501033241,,0.000627766129701351,0,,,,,,,,,0,40,40,40,,,,,,,,,,,,,763.1168722310031,763.1168722310031,763.1168722310031,763.1168722310031,763.1168722310031,763.1168722310031,763.1168722310031,765.1004500120034,765.1004500120034,765.1004500120034,2,v,0.2450928809994366,767.1007071979984,769.1018993980033,769.1018993980033,769.1018993980033,769.1018993980033,769.1018993980033,769.1018993980033,7.714823501033241,0,770.1018810559981,771.1021619489984,770.1018810559981,770.1018810559981,770.1018810559981,770.1018810559981,770.1018810559981,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
0.27426924624014604,0,10.364309445698698,,3.87969224752674e-06,0,,,,,,,,,0,41,41,41,,,,,,,,,,,,,771.1021619489984,771.1021619489984,771.1021619489984,771.1021619489984,771.1021619489984,771.1021619489984,771.1021619489984,773.0866540069983,773.0866540069983,773.0866540069983,2,v,0.2677583240001695,775.0871191859987,777.087411747998,777.087411747998,777.087411747998,777.087411747998,777.087411747998,777.087411747998,10.364309445698698,0,778.0883879340035,779.0903186639989,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
15.9693248887779,0,10.3830373166827,,0.530319765903975,1,,,,,,,,,0,42,42,42,,,,,,,,,,,,,779.0903186639989,779.0903186639989,779.0903186639989,779.0903186639989,779.0903186639989,779.0903186639989,779.0903186639989,781.0738080500014,781.0738080500014,781.0738080500014,1,n,0.2819120939966524,783.075064071003,785.0893918459988,785.0893918459988,785.0893918459988,785.0893918459988,785.0893918459988,785.0893918459988,10.3830373166827,0,786.0908587049998,787.0857593399996,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
11.192906652588901,0,0.8916604618541899,,0.9976438519283191,0,,,,,,,,,0,43,43,43,,,,,,,,,,,,,787.0857593399996,787.0857593399996,787.0857593399996,787.0857593399996,787.0857593399996,787.0857593399996,787.0857593399996,789.0751901730036,789.0751901730036,789.0751901730036,1,v,0.4869585039996309,791.0759059650009,793.0766937189983,793.0766937189983,793.0766937189983,793.0766937189983,793.0766937189983,793.0766937189983,11.192906652588901,1,794.076794106004,795.0773850469996,794.076794106004,794.076794106004,794.076794106004,794.076794106004,794.076794106004,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
3.61157048216555,0,10.425460949365501,,1.1231018593394802e-05,0,,,,,,,,,0,44,44,44,,,,,,,,,,,,,795.0773850469996,795.0773850469996,795.0773850469996,795.0773850469996,795.0773850469996,795.0773850469996,795.0773850469996,797.0592826119973,797.0592826119973,797.0592826119973,1,n,0.1192251300017233,799.0618154620024,801.0532216159991,801.0532216159991,801.0532216159991,801.0532216159991,801.0532216159991,801.0532216159991,10.425460949365501,0,802.0488709869969,803.0633501659977,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
5.86502638012171,0,9.40980076608248,,6.61462787451111e-05,0,,,,,,,,,0,45,45,45,,,,,,,,,,,,,803.0633501659977,803.0633501659977,803.0633501659977,803.0633501659977,803.0633501659977,803.0633501659977,803.0633501659977,805.047081536999,805.047081536999,805.047081536999,1,v,0.29857362499751616,807.0333474360013,809.0487554270003,809.0487554270003,809.0487554270003,809.0487554270003,809.0487554270003,809.0487554270003,0,1,810.0486500510015,811.0492134450033,810.0486500510015,810.0486500510015,810.0486500510015,810.0486500510015,810.0486500510015,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
3.7130704173585403,0,2.4183871399960495,,0.525927410228909,1,,,,,,,,,0,46,46,46,,,,,,,,,,,,,811.0492134450033,811.0492134450033,811.0492134450033,811.0492134450033,811.0492134450033,811.0492134450033,811.0492134450033,813.0333528039992,813.0333528039992,813.0333528039992,1,n,0.5612187030055793,815.0337667540007,817.0245324839998,817.0245324839998,817.0245324839998,817.0245324839998,817.0245324839998,817.0245324839998,2.4183871399960495,0,818.0350632699992,819.0351543290017,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
11.2666174342972,0,7.437360506679401,,0.491470204784064,1,,,,,,,,,0,47,47,47,,,,,,,,,,,,,819.0351543290017,819.0351543290017,819.0351543290017,819.0351543290017,819.0351543290017,819.0351543290017,819.0351543290017,821.0086816769981,821.0086816769981,821.0086816769981,2,n,0.28959045500232605,823.0199883509995,825.0202705089978,825.0202705089978,825.0202705089978,825.0202705089978,825.0202705089978,825.0202705089978,0,1,826.0206874159994,827.0156240080032,826.0206874159994,826.0206874159994,826.0206874159994,826.0206874159994,826.0206874159994,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
3.03832263605436,0,2.01182148923399,,0.48350315428537605,1,,,,,,,,,0,48,48,48,,,,,,,,,,,,,827.0156240080032,827.0156240080032,827.0156240080032,827.0156240080032,827.0156240080032,827.0156240080032,827.0156240080032,829.0050590739993,829.0050590739993,829.0050590739993,2,v,0.5252112060043146,830.9915339369982,833.0067002830037,833.0067002830037,833.0067002830037,833.0067002830037,833.0067002830037,833.0067002830037,2.01182148923399,0,834.0068026259978,835.0070992179972,834.0068026259978,834.0068026259978,834.0068026259978,834.0068026259978,834.0068026259978,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
23.6717659394955,0,10.3522090868326,,0.9554608309662449,0,,,,,,,,,0,49,49,49,,,,,,,,,,,,,835.0070992179972,835.0070992179972,835.0070992179972,835.0070992179972,835.0070992179972,835.0070992179972,835.0070992179972,836.9805432139983,836.9805432139983,836.9805432139983,1,v,0.8051718600036111,838.9917126830042,840.9924121490039,840.9924121490039,840.9924121490039,840.9924121490039,840.9924121490039,840.9924121490039,0,1,841.991446840002,842.993486596999,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
19.9529026055709,0,0.8738725886447349,,0.9979074195066708,0,,,,,,,,,0,50,50,50,,,,,,,,,,,,,842.993486596999,842.993486596999,842.993486596999,842.993486596999,842.993486596999,842.993486596999,842.993486596999,844.9768365280033,844.9768365280033,844.9768365280033,1,v,0.29769497500092257,846.9634259529994,848.9786208509977,848.9786208509977,848.9786208509977,848.9786208509977,848.9786208509977,848.9786208509977,0,1,849.9777323369999,850.9779678100022,849.9777323369999,849.9777323369999,849.9777323369999,849.9777323369999,849.9777323369999,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
14.245840877271302,0,9.378614356252369,,0.498475724841957,1,,,,,,,,,0,51,51,51,,,,,,,,,,,,,850.9779678100022,850.9779678100022,850.9779678100022,850.9779678100022,850.9779678100022,850.9779678100022,850.9779678100022,852.9632846239983,852.9632846239983,852.9632846239983,1,n,0.4308429299999261,854.9633608810036,856.9552665970041,856.9552665970041,856.9552665970041,856.9552665970041,856.9552665970041,856.9552665970041,9.378614356252369,0,857.9650082700027,858.9652757000003,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
8.33525214759866,0,8.204029050329702,,0.00269409897962805,0,,,,,,,,,0,52,52,52,,,,,,,,,,,,,858.9652757000003,858.9652757000003,858.9652757000003,858.9652757000003,858.9652757000003,858.9652757000003,858.9652757000003,860.948845191997,860.948845191997,860.948845191997,2,v,0.3972457000054419,862.9498805109979,864.9501996260005,864.9501996260005,864.9501996260005,864.9501996260005,864.9501996260005,864.9501996260005,8.204029050329702,0,865.9507538440012,866.9455914470018,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
16.7062083545956,0,11.1434155995375,,0.464306102965291,1,,,,,,,,,0,53,53,53,,,,,,,,,,,,,866.9455914470018,866.9455914470018,866.9455914470018,866.9455914470018,866.9455914470018,866.9455914470018,866.9455914470018,868.9351385409973,868.9351385409973,868.9351385409973,2,None,,870.9377436700015,872.9365468340038,872.9365468340038,872.9365468340038,872.9365468340038,872.9365468340038,872.9365468340038,nan,nan,873.9366434059993,874.9371881449988,873.9366434059993,873.9366434059993,873.9366434059993,873.9366434059993,873.9366434059993,,,,,,,,,870.934243294003,870.934243294003,870.934243294003,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
6.30695904472377,0,10.3808260852005,,5.87744764156043e-05,0,,,,,,,,,0,54,54,54,,,,,,,,,,,,,874.9371881449988,874.9371881449988,874.9371881449988,874.9371881449988,874.9371881449988,874.9371881449988,874.9371881449988,876.9205381310021,876.9205381310021,876.9205381310021,2,v,0.44993485199665884,878.9216414580005,880.9219766430033,880.9219766430033,880.9219766430033,880.9219766430033,880.9219766430033,880.9219766430033,10.3808260852005,0,881.9220476839982,882.9222265790013,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
22.5236617491813,0,3.7339172641048197,,0.9963197016007359,0,,,,,,,,,0,55,55,55,,,,,,,,,,,,,882.9222265790013,882.9222265790013,882.9222265790013,882.9222265790013,882.9222265790013,882.9222265790013,882.9222265790013,884.9068419070027,884.9068419070027,884.9068419070027,2,n,0.28734520899888594,886.9071680280031,888.9082949380027,888.9082949380027,888.9082949380027,888.9082949380027,888.9082949380027,888.9082949380027,22.5236617491813,1,889.9082838929971,890.9087056889985,889.9082838929971,889.9082838929971,889.9082838929971,889.9082838929971,889.9082838929971,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
8.685239201982041,0,6.9547817488783,,0.0833659636903664,0,,,,,,,,,0,56,56,56,,,,,,,,,,,,,890.9087056889985,890.9087056889985,890.9087056889985,890.9087056889985,890.9087056889985,890.9087056889985,890.9087056889985,892.892233781,892.892233781,892.892233781,1,n,0.30144404000020586,894.8935080759984,896.8936956500038,896.8936956500038,896.8936956500038,896.8936956500038,896.8936956500038,896.8936956500038,6.9547817488783,0,897.8938701669977,898.8949906260023,897.8938701669977,897.8938701669977,897.8938701669977,897.8938701669977,897.8938701669977,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
9.68756337333471,0,6.395911075477491,,0.491096216446228,1,,,,,,,,,0,57,57,57,,,,,,,,,,,,,898.8949906260023,898.8949906260023,898.8949906260023,898.8949906260023,898.8949906260023,898.8949906260023,898.8949906260023,900.878695829997,900.878695829997,900.878695829997,2,n,0.24358787600067444,902.8788940300001,904.8801406530038,904.8801406530038,904.8801406530038,904.8801406530038,904.8801406530038,904.8801406530038,9.68756337333471,1,905.880294912,906.8804280980039,905.880294912,905.880294912,905.880294912,905.880294912,905.880294912,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
14.536741389555399,0,9.45951165885199,,0.528204832200244,1,,,,,,,,,0,58,58,58,,,,,,,,,,,,,906.8804280980039,906.8804280980039,906.8804280980039,906.8804280980039,906.8804280980039,906.8804280980039,906.8804280980039,908.8647364360004,908.8647364360004,908.8647364360004,2,n,0.2652700190010364,910.8653533239994,912.8656203089995,912.8656203089995,912.8656203089995,912.8656203089995,912.8656203089995,912.8656203089995,0,1,913.8665998130018,914.8667766439976,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
21.276971247408103,0,0.808138646604493,,0.9979380117889041,0,,,,,,,,,0,59,59,59,,,,,,,,,,,,,914.8667766439976,914.8667766439976,914.8667766439976,914.8667766439976,914.8667766439976,914.8667766439976,914.8667766439976,916.850159374997,916.850159374997,916.850159374997,1,v,0.33532467099576024,918.851492546004,920.8519726349987,920.8519726349987,920.8519726349987,920.8519726349987,920.8519726349987,920.8519726349987,0,1,921.8520704050025,922.8470093709984,921.8520704050025,921.8520704050025,921.8520704050025,921.8520704050025,921.8520704050025,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
0.21278501928318302,0,4.5151921633048895,,3.975519445510119e-06,0,,,,,,,,,0,60,60,60,,,,,,,,,,,,,922.8470093709984,922.8470093709984,922.8470093709984,922.8470093709984,922.8470093709984,922.8470093709984,922.8470093709984,924.8368718130005,924.8368718130005,924.8368718130005,2,v,0.12588582500029588,926.8363733599981,928.838759737002,928.838759737002,928.838759737002,928.838759737002,928.838759737002,928.838759737002,4.5151921633048895,0,929.839384799001,930.8388073280003,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
12.198818700876998,0,7.97274719792185,,0.517163625063831,1,,,,,,,,,0,61,61,61,,,,,,,,,,,,,930.8388073280003,930.8388073280003,930.8388073280003,930.8388073280003,930.8388073280003,930.8388073280003,930.8388073280003,932.8211693129997,932.8211693129997,932.8211693129997,1,v,0.0770824349965551,934.823256730997,936.8236843859995,936.8236843859995,936.8236843859995,936.8236843859995,936.8236843859995,936.8236843859995,0,1,937.8235456080001,938.8249359620022,937.8235456080001,937.8235456080001,937.8235456080001,937.8235456080001,937.8235456080001,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
8.51074920820538,0,5.6672532282304005,,0.46875342818194204,1,,,,,,,,,0,62,62,62,,,,,,,,,,,,,938.8249359620022,938.8249359620022,938.8249359620022,938.8249359620022,938.8249359620022,938.8249359620022,938.8249359620022,940.8085965959981,940.8085965959981,940.8085965959981,2,n,0.2173914919985691,942.8085719840019,944.8100463079973,944.8100463079973,944.8100463079973,944.8100463079973,944.8100463079973,944.8100463079973,0,1,945.8101306820026,946.8102708480001,945.8101306820026,945.8101306820026,945.8101306820026,945.8101306820026,945.8101306820026,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
16.8754675602191,0,10.9369372920017,,0.538408855849888,1,,,,,,,,,0,63,63,63,,,,,,,,,,,,,946.8102708480001,946.8102708480001,946.8102708480001,946.8102708480001,946.8102708480001,946.8102708480001,946.8102708480001,948.7948380700036,948.7948380700036,948.7948380700036,1,v,0.5193558969986043,950.795183921,952.795389166,952.795389166,952.795389166,952.795389166,952.795389166,952.795389166,16.8754675602191,1,953.7964691369998,954.7966884900015,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
