initITIstatic,initITIdynamic,participant,date,expName,psychopyVersion,OS,frameRate,inst1.keys,inst1.rt,startPracResp.keys,startPracResp.rt,choice1.keys,outcome,extraITI,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,riskyGain,riskyLoss,alternative,isi,iti,loc,choice1.rt,postPractResp.keys,postPractResp.rt,realloc,realChoice.keys,realChoice.rt,outcomes,choices,actualITI,init ITI,staticRDM.thisRepN,staticRDM.thisTrialN,staticRDM.thisN,staticRDM.thisIndex,staticRDM.ran,riskyoption1,riskyoption2,safeoption,ischecktrial,dynamicChoiceSetName,dynamicChoiceSetPath,bestRho,bestMu,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp.keys,key_resp.rt,dynamicRDM.thisRepN,dynamicRDM.thisTrialN,dynamicRDM.thisN,dynamicRDM.thisIndex,dynamicRDM.ran,choiceP,easy0difficult1,stopBreak.keys,stopBreak.rt,movealong.keys,movealong.rt,startPractice.keys,startPractice.rt,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,trialFSPractice.ran,digitSpanForward,digits,digitsReverse,digitSpanReverse,digitsReverseCorrAnswer,startFSreal.keys,startFSreal.rt,digitsForTrial,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,trialsFS.ran,trialNumber,moveToBS.keys,moveToBS.rt,startBSprac.keys,startBSprac.rt,textboxPractice_2.text,mousePractice_2.x,mousePractice_2.y,mousePractice_2.leftButton,mousePractice_2.midButton,mousePractice_2.rightButton,mousePractice_2.clicked_name,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,trialsPracticeBS.ran,startBSreal.keys,startBSreal.rt,digitLoopBS.thisRepN,digitLoopBS.thisTrialN,digitLoopBS.thisN,digitLoopBS.thisIndex,digitLoopBS.ran,textboxBS.text,mouseBS.x,mouseBS.y,mouseBS.leftButton,mouseBS.midButton,mouseBS.rightButton,mouseBS.clicked_name,trialsBS.thisRepN,trialsBS.thisTrialN,trialsBS.thisN,trialsBS.thisIndex,trialsBS.ran
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.5246,,,,,,,,,,,,,,,1,n,1.4754,5.683635938,0,3.5246,1,,,,,,4.941039335,0,5.683635938,,,,,,,,,,,,,0,31,31,9,1,0.025481984,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.6119,,,,,,,,,,,,,,,2,n,1.3881,0,1,4.1119,1.5,,,,,,27.76752685,0,0.083968035,,,,,,,,,,,,,0,32,32,13,1,0.906513967,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.6364,,,,,,,,,,,,,,,1,n,2.3636,3.877530383,0,3.1364,1.5,,,,,,3.471484939,0,3.877530383,,,,,,,,,,,,,0,33,33,40,1,0.02623078,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.3921,,,,,,,,,,,,,,,2,n,1.6079,26.36733703,1,3.8921,1.5,,,,,,26.36733703,0,2.201057101,,,,,,,,,,,,,0,34,34,90,1,0.544064207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.1396,,,,,,,,,,,,,,,2,n,2.8604,0,1,2.1396,1,,,,,,21.2188881,0,2.067660742,,,,,,,,,,,,,0,35,35,107,1,0.50470775,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.5848,,,,,,,,,,,,,,,1,v,1.4152,0,1,4.0848,1.5,,,,,,8.217594828,0,0.951019374,,,,,,,,,,,,,0,36,36,87,1,0.458722936,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.1931,,,,,,,,,,,,,,,2,n,0.8069,0,1,4.1931,1,,,,,,22.0050376,0,2.257683666,,,,,,,,,,,,,0,37,37,4,1,0.491147312,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0777,,,,,,,,,,,,,,,1,v,0.9223,0,1,4.0777,1,,,,,,27.77179191,0,0.074524436,,,,,,,,,,,,,0,38,38,99,1,0.910114387,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9497,,,,,,,,,,,,,,,1,v,1.0503,0,1,4.4497,1.5,,,,,,24.8002852,0,0.071848086,,,,,,,,,,,,,0,39,39,16,1,0.90783559,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0848,,,,,,,,,,,,,,,2,n,0.9152,27.94544945,1,4.0848,1,,,,,,27.94544945,0,2.32030209,,,,,,,,,,,,,0,40,40,115,1,0.545390564,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.8573,,,,,,,,,,,,,,,1,v,1.1427,28.18900855,1,4.3573,1.5,,,,,,28.18900855,0,0.05384276,,,,,,,,,,,,,0,41,41,55,1,0.919081308,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9082,,,,,,,,,,,,,,,2,n,1.0918,17.85020524,1,4.4082,1.5,,,,,,17.85020524,0,2.058701084,,,,,,,,,,,,,0,42,42,25,1,0.459662216,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.862,,,,,,,,,,,,,,,1,v,0.138,17.5608285,1,5.362,1.5,,,,,,17.5608285,0,1.825111303,,,,,,,,,,,,,0,43,43,104,1,0.487721116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.6724,,,,,,,,,,,,,,,1,v,1.3276,0,1,4.1724,1.5,,,,,,27.88092897,0,2.771762788,,,,,,,,,,,,,0,44,44,117,1,0.499466648,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.3412,,,,,,,,,,,,,,,2,n,1.6588,7.066129113,1,3.8412,1.5,,,,,,7.066129113,0,0.585581699,,,,,,,,,,,,,0,45,45,19,1,0.545860632,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.2118,,,,,,,,,,,,,,,1,v,1.7882,25.26994993,1,3.7118,1.5,,,,,,25.26994993,0,2.78925142,,,,,,,,,,,,,0,46,46,108,1,0.471582922,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.6334,,,,,,,,,,,,,,,1,n,1.3666,11.35147481,0,3.6334,1,,,,,,17.67865084,0,11.35147481,,,,,,,,,,,,,0,47,47,91,1,0.067304606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.4656,,,,,,,,,,,,,,,1,v,2.5344,0,1,2.9656,1.5,,,,,,15.21435748,0,10.3417501,,,,,,,,,,,,,0,48,48,72,1,0.060969226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.1966,,,,,,,,,,,,,,,2,n,0.8034,17.4320197,1,4.6966,1.5,,,,,,17.4320197,0,1.448620949,,,,,,,,,,,,,0,49,49,30,1,0.545178213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.2858,,,,,,,,,,,,,,,1,v,1.7142,20.97851654,1,3.2858,1,,,,,,20.97851654,0,11.39288827,,,,,,,,,,,,,0,50,50,2,1,0.088791079,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0327,,,,,,,,,,,,,,,2,n,0.9673,0,1,4.5327,1.5,,,,,,8.670591867,0,1.025847652,,,,,,,,,,,,,0,51,51,18,1,0.452680459,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0845,,,,,,,,,,,,,,,2,n,0.9155,0,1,4.5845,1.5,,,,,,27.60724521,0,0.088432325,,,,,,,,,,,,,0,52,52,17,1,0.904684186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.8153,,,,,,,,,,,,,,,2,n,1.1847,29.30724159,1,3.8153,1,,,,,,29.30724159,0,3.247012935,,,,,,,,,,,,,0,53,53,71,1,0.470571125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.1718,,,,,,,,,,,,,,,2,n,0.8282,0,1,4.1718,1,,,,,,29.77342428,0,2.838865588,,,,,,,,,,,,,0,54,54,57,1,0.510363415,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.1674,,,,,,,,,,,,,,,2,n,0.8326,0,1,4.1674,1,,,,,,26.4985979,0,0.051324376,,,,,,,,,,,,,0,55,55,106,1,0.918747215,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.1984,,,,,,,,,,,,,,,1,v,0.8016,0,1,4.6984,1.5,,,,,,20.5726842,0,0.073558523,,,,,,,,,,,,,0,56,56,26,1,0.901008565,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.6092,,,,,,,,,,,,,,,2,n,1.3908,13.84410806,1,3.6092,1,,,,,,13.84410806,0,1.535873964,,,,,,,,,,,,,0,57,57,88,1,0.470209002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.7515,,,,,,,,,,,,,,,2,n,1.2485,0,1,3.7515,1,,,,,,13.96521039,0,1.591282699,,,,,,,,,,,,,0,58,58,49,1,0.462956344,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.204,,,,,,,,,,,,,,,2,n,0.796,28.14876717,1,4.704,1.5,,,,,,28.14876717,0,3.117906378,,,,,,,,,,,,,0,59,59,76,1,0.470636736,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.5403,,,,,,,,,,,,,,,2,v,1.4597,11.61882862,0,3.5403,1,,,,,,4.022743614,0,11.61882862,,,,,,,,,,,,,0,60,60,38,1,0.011499376,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.1526,,,,,,,,,,,,,,,1,v,1.8474,0,1,3.6526,1.5,,,,,,13.4287264,0,1.317368801,,,,,,,,,,,,,0,61,61,100,1,0.502953125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.1015,,,,,,,,,,,,,,,1,v,0.8985,0,1,4.6015,1.5,,,,,,15.43649625,0,1.65459324,,,,,,,,,,,,,0,62,62,33,1,0.479480163,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.2704,,,,,,,,,,,,,,,2,n,1.7296,0,1,3.2704,1,,,,,,21.46599803,0,0.059789256,,,,,,,,,,,,,0,63,63,8,1,0.909019081,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.1312,,,,,,,,,,,,,,,1,v,1.8688,28.33977875,1,3.1312,1,,,,,,28.33977875,0,2.768313633,,,,,,,,,,,,,0,64,64,116,1,0.50406901,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9584,,,,,,,,,,,,,,,1,v,1.0416,21.39646914,1,3.9584,1,,,,,,21.39646914,0,0.072474078,,,,,,,,,,,,,0,65,65,3,1,0.902848133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0077,,,,,,,,,,,,,,,1,v,0.9923,26.11188619,1,4.0077,1,,,,,,26.11188619,0,0.081942421,,,,,,,,,,,,,0,66,66,105,1,0.905343856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.8771,,,,,,,,,,,,,,,1,v,1.1229,0,1,4.3771,1.5,,,,,,21.16780451,0,2.469465385,,,,,,,,,,,,,0,67,67,32,1,0.456531699,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.5025,,,,,,,,,,,,,,,1,v,1.4975,10.05300841,1,3.5025,1,,,,,,10.05300841,0,8.512335864,,,,,,,,,,,,,0,68,68,74,1,0.040729225,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.6661,,,,,,,,,,,,,,,1,n,1.3339,8.42547829,0,3.6661,1,,,,,,15.87668502,0,8.42547829,,,,,,,,,,,,,0,69,69,56,1,0.092099462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.2089,,,,,,,,,,,,,,,2,n,0.7911,0,1,4.7089,1.5,,,,,,17.30137174,0,1.716380842,,,,,,,,,,,,,0,70,70,20,1,0.500020285,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.8446,,,,,,,,,,,,,,,2,n,1.1554,18.51345298,1,3.8446,1,,,,,,18.51345298,0,1.932334278,,,,,,,,,,,,,0,71,71,31,1,0.48658696,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.4685,,,,,,,,,,,,,,,1,v,1.5315,28.9323758,1,3.9685,1.5,,,,,,28.9323758,0,2.893007023,,,,,,,,,,,,,0,72,72,11,1,0.497943321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.4953,,,,,,,,,,,,,,,1,v,1.5047,19.36415485,1,3.4953,1,,,,,,19.36415485,0,1.966229494,,,,,,,,,,,,,0,73,73,96,1,0.493893111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.6138,,,,,,,,,,,,,,,1,v,1.3862,22.25959835,1,3.6138,1,,,,,,22.25959835,0,0.065383587,,,,,,,,,,,,,0,74,74,97,1,0.907413875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.972,,,,,,,,,,,,,,,1,v,1.028,24.57684014,1,3.972,1,,,,,,24.57684014,0,0.061756244,,,,,,,,,,,,,0,75,75,68,1,0.911988903,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0898,,,,,,,,,,,,,,,2,n,0.9102,21.7711579,1,4.0898,1,,,,,,21.7711579,0,2.502728921,,,,,,,,,,,,,0,76,76,101,1,0.460552621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9637,,,,,,,,,,,,,,,2,n,1.0363,0,1,3.9637,1,,,,,,12.9904115,0,11.42134125,,,,,,,,,,,,,0,77,77,118,1,0.037876033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9304,,,,,,,,,,,,,,,1,v,1.0696,21.48443242,1,3.9304,1,,,,,,21.48443242,0,2.229247341,,,,,,,,,,,,,0,78,78,63,1,0.488155912,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0305,,,,,,,,,,,,,,,2,n,0.9695,0,1,4.5305,1.5,,,,,,23.24777057,0,2.003482335,,,,,,,,,,,,,0,79,79,59,1,0.536135174,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9167,,,,,,,,,,,,,,,1,v,1.0833,0,1,3.9167,1,,,,,,27.38828234,0,0.0639233,,,,,,,,,,,,,0,80,80,43,1,0.914010176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.76,,,,,,,,,,,,,,,1,n,1.24,8.653432553,0,3.76,1,,,,,,15.13999312,0,8.653432553,,,,,,,,,,,,,0,81,81,54,1,0.081767484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
