initITIstatic,initITIdynamic,participant,date,expName,psychopyVersion,OS,frameRate,inst1.keys,inst1.rt,startPracResp.keys,startPracResp.rt,choice1.keys,outcome,extraITI,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,riskyGain,riskyLoss,alternative,isi,iti,loc,choice1.rt,postPractResp.keys,postPractResp.rt,realloc,realChoice.keys,realChoice.rt,outcomes,choices,actualITI,init ITI,staticRDM.thisRepN,staticRDM.thisTrialN,staticRDM.thisN,staticRDM.thisIndex,staticRDM.ran,riskyoption1,riskyoption2,safeoption,ischecktrial,dynamicChoiceSetName,dynamicChoiceSetPath,bestRho,bestMu,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp.keys,key_resp.rt,dynamicRDM.thisRepN,dynamicRDM.thisTrialN,dynamicRDM.thisN,dynamicRDM.thisIndex,dynamicRDM.ran,choiceP,easy0difficult1,stopBreak.keys,stopBreak.rt,movealong.keys,movealong.rt,startPractice.keys,startPractice.rt,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,trialFSPractice.ran,digitSpanForward,digits,digitsReverse,digitSpanReverse,digitsReverseCorrAnswer,startFSreal.keys,startFSreal.rt,digitsForTrial,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,trialsFS.ran,trialNumber,moveToBS.keys,moveToBS.rt,startBSprac.keys,startBSprac.rt,textboxPractice_2.text,mousePractice_2.x,mousePractice_2.y,mousePractice_2.leftButton,mousePractice_2.midButton,mousePractice_2.rightButton,mousePractice_2.clicked_name,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,trialsPracticeBS.ran,startBSreal.keys,startBSreal.rt,digitLoopBS.thisRepN,digitLoopBS.thisTrialN,digitLoopBS.thisN,digitLoopBS.thisIndex,digitLoopBS.ran,textboxBS.text,mouseBS.x,mouseBS.y,mouseBS.leftButton,mouseBS.midButton,mouseBS.rightButton,mouseBS.clicked_name,trialsBS.thisRepN,trialsBS.thisTrialN,trialsBS.thisN,trialsBS.thisIndex,trialsBS.ran
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.311,,,,,,,,,,,,,,,1,v,1.689,0,1,3.311,1,,,,,,24.8002852,0,0.071848086,,,,,,,,,,,,,0,39,39,16,1,0.90783559,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.843,,,,,,,,,,,,,,,1,n,2.157,10.68505773,0,3.343,1.5,,,,,,17.64114152,0,10.68505773,,,,,,,,,,,,,0,40,40,98,1,0.074299362,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.629,,,,,,,,,,,,,,,2,v,2.371,2.502728921,0,2.629,1,,,,,,21.7711579,0,2.502728921,,,,,,,,,,,,,0,41,41,101,1,0.460552621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,0,,,,,,,,,,,,,,,1,,,,,1.5,1.5,,,,,,20.5726842,0,0.073558523,,,,,,,,,,,,,0,42,42,26,1,0.901008565,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.69,,,,,,,,,,,,,,,1,v,1.31,0,1,4.19,1.5,,,,,,3.395192929,0,4.251676631,,,,,,,,,,,,,0,43,43,7,1,0.023467153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.891,,,,,,,,,,,,,,,1,n,1.109,8.653432553,0,3.891,1,,,,,,15.13999312,0,8.653432553,,,,,,,,,,,,,0,44,44,54,1,0.081767484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.493,,,,,,,,,,,,,,,2,v,1.507,0.097022401,0,3.493,1,,,,,,27.53810185,0,0.097022401,,,,,,,,,,,,,0,45,45,50,1,0.901515865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.771,,,,,,,,,,,,,,,2,v,1.229,11.93550497,0,4.271,1.5,,,,,,14.20587264,0,11.93550497,,,,,,,,,,,,,0,46,46,21,1,0.041340301,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.395,,,,,,,,,,,,,,,2,n,1.605,24.57684014,1,3.895,1.5,,,,,,24.57684014,0,0.061756244,,,,,,,,,,,,,0,47,47,68,1,0.911988903,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.308,,,,,,,,,,,,,,,2,v,1.692,1.591282699,0,3.308,1,,,,,,13.96521039,0,1.591282699,,,,,,,,,,,,,0,48,48,49,1,0.462956344,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.595,,,,,,,,,,,,,,,1,n,1.405,0.941456753,0,3.595,1,,,,,,11.16819157,0,0.941456753,,,,,,,,,,,,,0,49,49,45,1,0.54163803,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.858,,,,,,,,,,,,,,,1,v,1.142,0,1,4.358,1.5,,,,,,28.18900855,0,0.05384276,,,,,,,,,,,,,0,50,50,55,1,0.919081308,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.206,,,,,,,,,,,,,,,1,n,1.794,0.059789256,0,3.706,1.5,,,,,,21.46599803,0,0.059789256,,,,,,,,,,,,,0,51,51,8,1,0.909019081,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.527,,,,,,,,,,,,,,,2,v,1.473,0.083968035,0,4.027,1.5,,,,,,27.76752685,0,0.083968035,,,,,,,,,,,,,0,52,52,13,1,0.906513967,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.812,,,,,,,,,,,,,,,1,v,1.188,0,1,3.812,1,,,,,,25.26994993,0,2.78925142,,,,,,,,,,,,,0,53,53,108,1,0.471582922,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.86,,,,,,,,,,,,,,,1,v,2.14,0,1,2.86,1,,,,,,28.14876717,0,3.117906378,,,,,,,,,,,,,0,54,54,76,1,0.470636736,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.721,,,,,,,,,,,,,,,2,v,2.279,11.41737518,0,2.721,1,,,,,,18.11029021,0,11.41737518,,,,,,,,,,,,,0,55,55,48,1,0.069445859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.723,,,,,,,,,,,,,,,2,n,1.277,27.7711693,1,3.723,1,,,,,,27.7711693,0,2.320849632,,,,,,,,,,,,,0,56,56,94,1,0.543786368,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.45,,,,,,,,,,,,,,,2,v,1.55,0.951019374,0,3.95,1.5,,,,,,8.217594828,0,0.951019374,,,,,,,,,,,,,0,57,57,87,1,0.458722936,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.442,,,,,,,,,,,,,,,2,n,1.558,21.17800335,1,3.942,1.5,,,,,,21.17800335,0,0.059830985,,,,,,,,,,,,,0,58,58,67,1,0.908594974,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.86,,,,,,,,,,,,,,,2,n,1.14,27.77179191,1,4.36,1.5,,,,,,27.77179191,0,0.074524436,,,,,,,,,,,,,0,59,59,99,1,0.910114387,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.505,,,,,,,,,,,,,,,1,v,1.495,0.192759042,1,3.505,1,,,,,,0.192759042,0,4.462262453,,,,,,,,,,,,,0,60,60,52,1,0.003553223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.299,,,,,,,,,,,,,,,1,v,1.701,27.94544945,1,3.299,1,,,,,,27.94544945,0,2.32030209,,,,,,,,,,,,,0,61,61,115,1,0.545390564,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.894,,,,,,,,,,,,,,,2,v,1.106,2.860319095,0,4.394,1.5,,,,,,27.37527992,0,2.860319095,,,,,,,,,,,,,0,62,62,39,1,0.486304156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.861,,,,,,,,,,,,,,,1,v,1.139,25.0707644,1,3.861,1,,,,,,25.0707644,0,0.067651625,,,,,,,,,,,,,0,63,63,70,1,0.909952349,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.805,,,,,,,,,,,,,,,1,n,1.195,2.771762788,0,4.305,1.5,,,,,,27.88092897,0,2.771762788,,,,,,,,,,,,,0,64,64,117,1,0.499466648,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.293,,,,,,,,,,,,,,,2,v,1.707,1.207538756,0,3.793,1.5,,,,,,11.08143071,0,1.207538756,,,,,,,,,,,,,0,65,65,84,1,0.475047453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.342,,,,,,,,,,,,,,,1,v,2.658,28.13634754,1,2.842,1.5,,,,,,28.13634754,0,2.532806323,,,,,,,,,,,,,0,66,66,28,1,0.525136524,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.011,,,,,,,,,,,,,,,1,v,1.989,0,1,3.011,1,,,,,,17.92584289,0,1.878232496,,,,,,,,,,,,,0,67,67,5,1,0.485559263,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.724,,,,,,,,,,,,,,,1,v,2.276,3.471484939,1,3.224,1.5,,,,,,3.471484939,0,3.877530383,,,,,,,,,,,,,0,68,68,40,1,0.02623078,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.576,,,,,,,,,,,,,,,1,v,1.424,0,1,3.576,1,,,,,,22.87092517,0,0.059276504,,,,,,,,,,,,,0,69,69,27,1,0.911114935,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,3.361,,,,,,,,,,,,,,,1,v,0.639,14.3363647,1,4.361,1,,,,,,14.3363647,0,1.396635362,,,,,,,,,,,,,0,70,70,78,1,0.504775474,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.942,,,,,,,,,,,,,,,1,v,2.058,10.05300841,1,2.942,1,,,,,,10.05300841,0,8.512335864,,,,,,,,,,,,,0,71,71,74,1,0.040729225,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.793,,,,,,,,,,,,,,,1,v,1.207,24.35708027,1,3.793,1,,,,,,24.35708027,0,2.738695417,,,,,,,,,,,,,0,72,72,114,1,0.466573634,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.543,,,,,,,,,,,,,,,1,n,1.457,0.081942421,0,4.043,1.5,,,,,,26.11188619,0,0.081942421,,,,,,,,,,,,,0,73,73,105,1,0.905343856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,0.676,,,,,,,,,,,,,,,2,n,3.324,0,1,1.676,1,,,,,,21.39646914,0,0.072474078,,,,,,,,,,,,,0,74,74,3,1,0.902848133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.31,,,,,,,,,,,,,,,1,n,1.69,10.41201161,0,3.81,1.5,,,,,,6.307062696,0,10.41201161,,,,,,,,,,,,,0,75,75,23,1,0.018187109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.651,,,,,,,,,,,,,,,2,n,1.349,0,1,4.151,1.5,,,,,,13.84410806,0,1.535873964,,,,,,,,,,,,,0,76,76,88,1,0.470209002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.751,,,,,,,,,,,,,,,2,n,2.249,15.43649625,1,3.251,1.5,,,,,,15.43649625,0,1.65459324,,,,,,,,,,,,,0,77,77,33,1,0.479480163,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,1.69,,,,,,,,,,,,,,,2,n,2.31,4.698775357,1,3.19,1.5,,,,,,4.698775357,0,4.904872644,,,,,,,,,,,,,0,78,78,75,1,0.028064484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.458,,,,,,,,,,,,,,,1,v,1.542,22.25959835,1,3.958,1.5,,,,,,22.25959835,0,0.065383587,,,,,,,,,,,,,0,79,79,97,1,0.907413875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.726,,,,,,,,,,,,,,,1,v,1.274,24.66627941,1,3.726,1,,,,,,24.66627941,0,2.765426402,,,,,,,,,,,,,0,80,80,24,1,0.467360588,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.903,,,,,,,,,,,,,,,2,v,1.097,1.317368801,0,4.403,1.5,,,,,,13.4287264,0,1.317368801,,,,,,,,,,,,,0,81,81,100,1,0.502953125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.978,,,,,,,,,,,,,,,1,v,1.022,7.066129113,1,3.978,1,,,,,,7.066129113,0,0.585581699,,,,,,,,,,,,,0,82,82,19,1,0.545860632,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,3.077,,,,,,,,,,,,,,,1,v,0.923,0,1,4.077,1,,,,,,17.4320197,0,1.448620949,,,,,,,,,,,,,0,83,83,30,1,0.545178213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.19,,,,,,,,,,,,,,,1,v,1.81,8.17598802,1,3.19,1,,,,,,8.17598802,0,11.19311486,,,,,,,,,,,,,0,84,84,110,1,0.021568003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.027,,,,,,,,,,,,,,,2,v,1.973,2.701896413,0,3.527,1.5,,,,,,28.94627214,0,2.701896413,,,,,,,,,,,,,0,85,85,111,1,0.515860759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,3.06,,,,,,,,,,,,,,,2,n,0.94,18.16238569,1,4.06,1,,,,,,18.16238569,0,1.540604093,,,,,,,,,,,,,0,86,86,34,1,0.540092491,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.664,,,,,,,,,,,,,,,1,n,1.336,1.966229494,0,4.164,1.5,,,,,,19.36415485,0,1.966229494,,,,,,,,,,,,,0,87,87,96,1,0.493893111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.711,,,,,,,,,,,,,,,2,n,1.289,23.4214135,1,3.711,1,,,,,,23.4214135,0,2.485985001,,,,,,,,,,,,,0,88,88,81,1,0.482105905,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.445,,,,,,,,,,,,,,,1,v,1.555,0,1,3.945,1.5,,,,,,27.4965044,0,2.461467004,,,,,,,,,,,,,0,89,89,36,1,0.526550878,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.673,,,,,,,,,,,,,,,2,v,1.327,2.663622024,0,3.673,1,,,,,,28.9381277,0,2.663622024,,,,,,,,,,,,,0,90,90,103,1,0.519453367,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614ee4370d85f20de1b9548f,2022-09-08_19h03.52.677,CGTgamblingSpanTasks,2022.2.1,Win32,60.0240096,,,,,,,2.772,,,,,,,,,,,,,,,1,n,1.228,7.50753835,0,4.272,1.5,,,,,,2.231316635,0,7.50753835,,,,,,,,,,,,,0,91,91,29,1,0.010273427,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
